Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA45,OUT017,2916.623817142878
FDU55,OUT017,4114.637239089497
FDH40,OUT035,1354.070807383796
FDG40,OUT019,130.36953952429266
FDT12,OUT049,3749.4552144235004
DRL59,OUT045,829.5571709457705
FDT47,OUT018,1595.775392107329
FDI60,OUT017,1021.033999293536
DRF51,OUT027,1247.1880831047768
NCK31,OUT049,754.1113735687301
FDB08,OUT045,2583.7446733104794
FDM44,OUT035,1627.854834928932
FDD46,OUT018,2379.3763105052526
FDR27,OUT019,300.06174703042774
FDV56,OUT010,255.77735773741796
FDM02,OUT049,1380.6836206546761
FDU45,OUT018,1817.3733320162344
FDZ10,OUT017,2096.4160555067456
NCK31,OUT010,130.36953952429266
FDR27,OUT035,2061.5102163596052
FDF33,OUT013,1668.015385384592
FDJ36,OUT046,1639.5072076317979
FDP33,OUT049,3942.980540130227
FDG17,OUT046,4079.88736332274
FDG47,OUT027,5980.845440365242
NCW29,OUT046,2069.665224420343
DRH59,OUT017,1033.1023944305693
FDR32,OUT017,3766.3656042420225
FDP48,OUT035,3165.4738116484177
FDG17,OUT035,4090.7966664726464
DRJ59,OUT017,633.5356285708517
FDY48,OUT027,2827.7290795716135
FDB02,OUT046,2893.9109366148164
FDN10,OUT019,281.96875923477734
NCD55,OUT035,663.7670462960388
FDX34,OUT013,2096.724707313597
FDZ38,OUT045,2955.0222918138898
DRF37,OUT049,4072.3634062815854
DRL47,OUT019,288.95201115998947
FDL27,OUT035,1022.8630795249587
NCP53,OUT035,3949.379010249844
FDT03,OUT019,465.20154915810883
FDJ28,OUT035,3162.1104324112534
FDF40,OUT018,3774.8180233106555
FDA32,OUT035,3526.1385692165913
NCP02,OUT017,856.9576453503402
FDZ31,OUT045,3146.3227653300037
NCQ29,OUT013,4104.149176341214
FDP57,OUT010,239.86210361008762
FDL32,OUT027,2991.1360041617404
DRB01,OUT035,3177.4238040769387
FDJ40,OUT046,1668.2279616820729
FDO24,OUT018,2505.4863978783824
FDO11,OUT018,3776.7200921091844
FDA56,OUT035,2043.4226507535914
FDF02,OUT045,1642.6075513103704
FDA10,OUT013,2098.314083356052
NCI55,OUT017,2111.4457585188443
FDZ40,OUT010,130.36953952429266
FDV08,OUT049,659.9893556832352
FDN48,OUT013,1448.5921711823428
FDU57,OUT017,2437.3845315054123
DRF49,OUT013,1935.2462237750626
FDS02,OUT035,3139.2825603787833
FDS43,OUT046,3162.9749159050184
FDT16,OUT013,4218.475093721767
FDX19,OUT027,5989.53247931535
FDK15,OUT046,1610.3957161107649
DRA12,OUT049,2068.2648291205564
FDY35,OUT017,726.2188975698062
NCU42,OUT013,2945.13588586142
FDD26,OUT013,3126.856745936962
FDR11,OUT018,2529.149715238968
NCP53,OUT045,4005.173522456518
FDP34,OUT045,2535.2994393810022
NCV41,OUT019,268.06965012872695
FDN20,OUT018,2714.99220180856
FDZ16,OUT018,2994.415319345428
FDZ28,OUT049,2062.9930968361577
NCL55,OUT013,4049.766649422515
NCJ17,OUT046,1380.9796534434581
FDT37,OUT046,4106.926647909623
FDV51,OUT049,2816.09139949685
FDZ28,OUT035,2048.2261069016317
FDN27,OUT013,1980.339895394599
FDS14,OUT019,389.1982423826591
FDZ58,OUT045,2039.6648375576513
FDD46,OUT046,2456.6707713393953
FDJ03,OUT035,742.0758349480976
FDU03,OUT010,456.0508619373728
FDA33,OUT027,3844.709609520838
NCW53,OUT035,3062.050188801174
NCC55,OUT017,593.4917795252181
FDP52,OUT019,566.764970789347
FDE39,OUT049,2039.9379939296434
FDB44,OUT035,3539.605166375647
FDG59,OUT013,648.0038122101485
FDI05,OUT013,1200.0798126035477
FDF59,OUT045,2039.1483324111402
FDM39,OUT019,449.5837135855482
FDB14,OUT013,1443.4673281430912
NCS05,OUT019,302.65489185283207
DRJ35,OUT045,952.9803888829701
FDO31,OUT019,190.49892712392975
FDA31,OUT046,2845.153054285119
FDX40,OUT049,641.3427264825921
FDW56,OUT045,3144.5476952670206
FDH09,OUT018,747.5150079246524
FDA52,OUT019,420.5651303806036
FDF20,OUT019,527.1370206431617
FDE40,OUT046,940.0473456755357
NCU17,OUT046,1628.6209925528494
NCP14,OUT035,1657.918151757229
FDN25,OUT027,1377.0914353583407
FDU39,OUT049,898.8174657223385
NCM05,OUT017,4115.7652011347445
FDU07,OUT017,2443.176826175785
FDF28,OUT049,2058.0898322478333
FDR57,OUT049,2619.243709979369
FDJ33,OUT013,2093.481603052641
DRH23,OUT035,869.6179951794832
FDQ52,OUT046,4021.2972175990394
DRK13,OUT035,3146.6336390213173
FDP09,OUT046,3511.9018957733538
FDR08,OUT027,2921.0253882894804
FDV50,OUT045,2035.9830069838465
FDT13,OUT049,3194.6514638950366
FDJ27,OUT027,2820.9425507629494
FDH21,OUT046,2555.5193126949325
FDW14,OUT027,2424.668352497468
FDL52,OUT049,645.9094976804722
FDW28,OUT017,3058.384945508992
FDL40,OUT049,1542.4003155792664
FDE24,OUT046,2079.223621315343
FDX35,OUT049,3737.8478197879494
FDP46,OUT017,1376.8742036299038
FDX56,OUT045,3361.831458564725
FDQ45,OUT049,3215.9218751852673
FDK50,OUT027,4249.15697911891
FDY26,OUT045,3539.864786101217
FDQ09,OUT017,1922.1648603092444
FDN39,OUT049,2906.6856720738565
FDP13,OUT017,633.0314428153271
FDR51,OUT013,2437.254725201195
FDZ49,OUT010,576.3562652063627
FDL28,OUT018,3569.2605181378503
FDZ10,OUT035,2047.285547239549
FDK38,OUT013,2396.8627518699254
DRL49,OUT027,3159.8473074226417
FDR15,OUT013,2455.8340014260298
FDQ24,OUT035,4096.090400136055
FDD56,OUT013,2878.8584776939597
NCR42,OUT046,615.3244010238932
FDH52,OUT045,1023.4538057144173
FDH57,OUT019,295.76867617113726
FDR15,OUT010,378.8574216906384
FDJ34,OUT035,2039.2500949373923
FDW37,OUT035,1414.0202026467
FDQ23,OUT018,1611.3462457126955
FDP34,OUT013,2535.202339914337
FDE04,OUT027,4834.195592214858
FDC48,OUT045,1295.7912574068096
FDA47,OUT019,393.9271079289104
FDI35,OUT018,2877.3706953357764
NCV05,OUT013,2521.760731380278
FDR28,OUT045,2697.4431851470877
FDH31,OUT017,1600.2958745377214
FDP59,OUT019,246.48090708558593
FDS19,OUT018,1253.5048294460266
FDM60,OUT045,647.1462006383749
FDJ44,OUT018,2785.9077655452606
DRH51,OUT017,1362.6516786170305
DRC25,OUT017,1374.2397448033175
DRE25,OUT013,1480.8067344186527
NCX05,OUT049,1953.6096467190064
FDR11,OUT017,2527.89607168407
DRP47,OUT045,4016.101720410641
DRC49,OUT019,345.39058172002
FDQ47,OUT027,1246.8159593642276
FDL20,OUT013,1725.557183353355
FDM34,OUT035,2073.728518611291
NCN55,OUT013,3993.4134707309795
FDD41,OUT035,1644.5489871969735
FDE52,OUT049,1388.8558643676172
NCT18,OUT019,429.52813019808747
FDJ32,OUT018,936.6508347928252
FDE16,OUT046,3532.488950466437
FDZ09,OUT045,2659.1505704539572
DRZ11,OUT046,2049.0774482325146
FDK41,OUT049,1361.638254230501
FDE56,OUT049,935.1134540771391
FDH34,OUT013,3113.4027985134144
DRI49,OUT013,1375.496774017033
DRI59,OUT046,3733.0912792082754
DRC36,OUT049,2870.2525127504678
FDS15,OUT019,249.57049788303158
FDI07,OUT018,3000.257094845922
FDZ15,OUT018,1927.5797773236172
NCX41,OUT027,5975.729614371392
NCO29,OUT019,399.73360024675793
FDF57,OUT013,2770.4127358238957
FDI33,OUT035,1387.7727453800921
DRJ47,OUT049,2819.561415523658
FDB34,OUT046,1364.0031100728565
FDY22,OUT027,3180.302064901657
DRL11,OUT017,2526.5705767639024
FDY46,OUT035,3062.2699309403397
FDG17,OUT013,4116.95634364491
FDE52,OUT018,1409.2269240404314
DRP47,OUT027,5980.845440365242
FDO01,OUT010,287.7023712957688
FDL09,OUT046,2760.5338308429823
FDR57,OUT013,2548.8842556598174
DRD37,OUT035,743.9688228000554
FDQ36,OUT027,1249.4790735289112
FDL33,OUT049,3185.334531493828
FDL48,OUT045,743.7018139529831
FDL28,OUT049,3838.1007060438774
NCN29,OUT046,748.3258477299531
FDO13,OUT035,2668.582882432574
FDB38,OUT045,2647.542576446968
FDI36,OUT035,3149.576075243685
FDI58,OUT035,1404.8437178106076
FDH22,OUT018,1993.3954823787444
FDQ27,OUT013,1657.4148833610122
FDT33,OUT046,2743.268257182736
FDC56,OUT045,1982.8906043116817
FDF14,OUT046,2454.275408905637
FDQ39,OUT017,3134.2605552354576
NCM43,OUT017,2773.8379230419046
FDS46,OUT035,2026.2309932935373
FDI22,OUT049,3402.6216143918246
NCE43,OUT045,2825.2854493441164
FDZ36,OUT010,504.2325809664227
FDR13,OUT019,278.7214892746843
FDP46,OUT018,1409.871303519817
FDW56,OUT019,517.9780629861616
FDB40,OUT017,2444.905275289845
FDM28,OUT018,2837.7891779754577
FDV49,OUT013,4259.852935562279
NCS53,OUT018,2532.7294162489125
FDO03,OUT049,3829.6487644886265
FDT15,OUT035,3155.573851461244
FDD33,OUT049,3721.8703872171045
FDX13,OUT017,4095.3270997499058
FDH60,OUT013,3027.2238195600717
DRH51,OUT046,1363.2914684707314
NCL07,OUT049,669.6337870821576
FDW51,OUT045,3458.2757013829437
FDF21,OUT019,492.6428616334014
FDH26,OUT019,297.6956165204461
FDJ03,OUT049,747.5181446525759
FDU35,OUT017,1575.6757189669975
DRL01,OUT018,3549.169845128149
FDE59,OUT045,604.668558215746
FDI60,OUT035,1023.8283854096495
DRH39,OUT035,1259.6109467021213
FDK36,OUT049,746.197301923364
FDN52,OUT045,1375.8603373500816
FDU12,OUT017,4058.524252039895
NCT05,OUT027,5989.53247931535
FDS37,OUT027,3014.4103681659058
FDK24,OUT017,730.1309460496022
DRF36,OUT013,3087.9719599030004
FDN46,OUT010,240.02353401626758
NCN06,OUT045,2661.677295582554
FDD59,OUT035,1308.193158614349
FDM14,OUT045,1660.7785274560943
FDO10,OUT018,879.728864273609
FDU35,OUT013,1606.3077639134883
NCA30,OUT018,2900.482449088292
NCO41,OUT049,1552.775964399084
FDI24,OUT046,2857.1497757398365
FDZ16,OUT046,3133.372843451617
FDV47,OUT046,1323.7995681536383
FDV16,OUT045,604.1943878769075
FDZ22,OUT035,1345.1524163817978
FDO20,OUT010,567.8990558812253
FDW38,OUT013,922.1461835289921
FDW52,OUT045,2682.051208232581
FDT43,OUT019,130.36953952429266
NCS29,OUT045,4166.5373413737325
NCC31,OUT017,2472.8358694209996
FDA21,OUT017,3159.625645090103
FDQ55,OUT046,1969.36802515846
NCE54,OUT049,1160.3070496916
FDD45,OUT017,1452.934914032479
NCP17,OUT017,997.1218837574066
FDR47,OUT035,3076.2235876089476
DRM35,OUT013,2879.500711702843
FDR47,OUT019,516.6370000775906
FDX19,OUT010,575.4120659919787
FDV22,OUT027,4042.203987015501
FDQ46,OUT027,2982.6045784062594
DRO47,OUT045,1739.272429363799
FDB44,OUT010,567.7440097201493
FDN02,OUT010,562.2760235182532
FDW10,OUT045,2819.237292617298
FDJ41,OUT019,570.0802985087041
FDM50,OUT046,879.2501180868051
FDW10,OUT035,2838.2735458944458
FDY48,OUT049,1639.1036386245787
NCE30,OUT027,5986.005039388294
FDO04,OUT045,867.7460607058706
FDQ26,OUT010,132.20751292173205
NCX29,OUT018,2445.4914430254967
FDE39,OUT046,1946.7828927700705
NCR54,OUT027,5581.245959725138
NCP55,OUT027,1377.0914353583407
FDX22,OUT017,3587.3598438189933
FDI05,OUT035,1105.6924054943624
FDC51,OUT027,3100.4866167376194
FDC10,OUT013,2040.9173335157184
FDJ46,OUT045,2974.130995581525
FDV10,OUT010,130.36953952429266
FDX12,OUT027,5989.53247931535
FDL43,OUT019,166.23591021375012
DRB13,OUT046,3201.629745086797
FDF59,OUT027,3108.7978414892427
FDT35,OUT049,2761.4947180208774
NCJ19,OUT035,868.924963602688
FDT35,OUT018,2824.8993219555355
FDI48,OUT046,749.4509446817856
DRC24,OUT019,359.63519710484184
NCZ05,OUT017,1649.1585232373438
FDJ57,OUT049,3213.6455194746895
FDX11,OUT017,3133.473204973232
FDE09,OUT035,1713.8789573487456
NCK06,OUT049,2066.1463468888005
DRE37,OUT017,3130.2173128044583
FDV56,OUT046,1646.463865188197
FDY43,OUT017,2755.567857013978
FDV35,OUT013,2451.0753032411762
FDF05,OUT019,570.0802985087041
FDA36,OUT035,3196.494783101764
FDS13,OUT027,5989.53247931535
FDU47,OUT013,2133.5617251736135
FDI36,OUT010,513.4073568398833
FDH48,OUT046,1371.312790437857
FDZ14,OUT013,2094.8014885810735
FDS46,OUT013,2099.831944342063
FDE21,OUT017,1982.956882925668
FDA26,OUT049,3577.794748909719
FDV12,OUT046,1617.5015852610677
FDL46,OUT019,278.60896507066764
FDN57,OUT013,2135.5895201805856
NCJ18,OUT017,1973.1462192916667
FDO36,OUT045,2880.400837118542
FDX55,OUT018,3234.209525599965
FDT25,OUT019,287.8894570550741
FDD16,OUT049,1136.9712887805965
NCX18,OUT013,3121.3048878707223
NCG55,OUT018,1857.251119784361
NCV18,OUT049,1345.596177891844
NCS18,OUT035,1662.589441417563
FDC37,OUT045,1655.1611232396026
FDE47,OUT046,2056.1526431183356
DRG49,OUT019,564.2850480206232
FDC39,OUT049,3462.2589301933676
FDH24,OUT019,388.867297665915
FDV39,OUT027,5740.497768860777
NCL17,OUT045,2090.0617762538955
NCY53,OUT035,1891.8107357741524
FDH52,OUT013,1108.05457030921
NCD19,OUT018,873.7679744312231
FDI44,OUT046,1172.3051446636277
DRD49,OUT027,5980.845440365242
FDN08,OUT035,1969.2449659792226
FDO20,OUT027,5982.830526741743
FDY02,OUT046,4127.353369903274
FDX23,OUT045,1430.4560058564489
FDX01,OUT017,1977.0755160779047
FDH20,OUT027,2739.674942206209
NCX41,OUT017,3526.5763028888455
FDD21,OUT027,2994.1667464538855
DRH11,OUT019,130.36953952429266
DRE60,OUT018,3430.954929774536
FDB10,OUT013,3928.593662771816
FDH38,OUT013,1997.3782965692153
NCL07,OUT018,625.8420189534784
FDD48,OUT046,1900.3105334843046
NCT54,OUT027,2614.380582642606
FDF32,OUT027,5745.824995554267
DRH51,OUT045,1372.808765490704
DRG03,OUT035,2472.1551650955207
NCY42,OUT019,304.8163289510992
FDH32,OUT017,1497.8900131410471
NCJ06,OUT027,3025.2170027763295
FDH47,OUT027,2743.5064171707254
FDZ08,OUT018,1375.7530463126757
FDK16,OUT017,1496.0696932743251
DRG01,OUT018,1197.8214929100693
NCM53,OUT027,2834.8556610568066
NCB07,OUT035,3068.3451221992595
NCZ06,OUT035,3926.128596145711
FDU48,OUT049,2069.588608279332
NCB55,OUT027,1381.802483230085
FDP15,OUT013,4122.860490712937
FDF17,OUT046,3169.9854444374732
NCN06,OUT049,2684.584150098133
DRM48,OUT018,624.9960133900059
FDH10,OUT046,3081.6382504690027
FDC60,OUT018,1405.284365882358
FDE35,OUT018,877.2365637966935
DRI23,OUT013,2575.401914709675
NCR38,OUT013,3968.7113814484887
FDP04,OUT035,953.2519962780796
NCW17,OUT045,2083.130529148363
FDX34,OUT017,2082.565820349402
NCK53,OUT045,1587.0864315981382
NCO54,OUT010,130.36953952429266
NCH55,OUT046,2066.298990598189
FDT44,OUT027,3014.4103681659058
DRG49,OUT046,3994.8724913519054
FDX46,OUT010,132.20751292173205
DRG36,OUT049,2845.7977170168
FDU37,OUT049,1325.648365684833
FDK10,OUT049,3041.5377546105133
DRF37,OUT027,5980.845440365242
FDC44,OUT035,1806.3413268311263
FDP15,OUT046,3967.468557122586
FDZ27,OUT027,1261.6450013428125
FDY22,OUT019,310.7361777436956
DRG51,OUT035,2792.544898515147
FDN58,OUT045,3828.4289555242162
FDW01,OUT049,2481.043475319368
FDX24,OUT018,1433.7609491853866
FDO51,OUT017,657.2890286536813
FDJ52,OUT027,4269.045343134068
NCY06,OUT010,292.8885362542574
FDE20,OUT018,2834.288232088447
FDT23,OUT010,148.43190517822492
FDQ51,OUT046,748.9437114329411
FDE35,OUT046,925.1427671996713
FDB46,OUT013,3419.5633715942154
NCG19,OUT035,3715.00704963507
NCL06,OUT018,3759.2723848723135
FDT36,OUT019,130.36953952429266
FDC56,OUT049,2045.4168964297053
FDJ26,OUT049,3469.6928532203074
FDZ59,OUT017,2770.560714218134
FDV11,OUT027,4654.8276612561485
FDR13,OUT010,270.44918540302035
FDI15,OUT018,3846.0491061484267
FDF47,OUT018,3395.287711843742
NCB54,OUT019,300.8958580936159
NCK19,OUT027,5482.4933802681835
FDX16,OUT017,2453.6044899302997
FDL50,OUT045,2037.5261845787452
NCE31,OUT035,604.4939126403465
DRJ01,OUT049,2588.524247301023
FDE22,OUT013,2594.1686452393615
FDY20,OUT019,221.51550015436857
NCO14,OUT045,695.6916612880191
NCR50,OUT017,2498.192212810415
DRM47,OUT017,3125.535744826388
FDO27,OUT010,233.9938137427838
FDJ20,OUT027,3100.4866167376194
NCX17,OUT013,3840.704524842109
FDG59,OUT049,609.1875503095359
FDD52,OUT045,1654.1402121037772
FDO48,OUT017,3680.021555352161
FDC59,OUT019,135.34594309946442
FDS15,OUT018,1631.4225563997957
FDB47,OUT035,3494.817728810178
FDV14,OUT019,216.2622452508576
FDB27,OUT013,3101.9746934070745
FDA35,OUT035,2033.5218893824363
FDN51,OUT018,3780.30899701951
FDO39,OUT019,450.92913968698247
FDB28,OUT049,3182.8706577626103
DRJ25,OUT046,750.03265943524
FDH46,OUT027,2820.9425507629494
FDI10,OUT045,2857.2938525678346
FDU21,OUT018,592.7614020763808
FDD09,OUT049,3050.6473268000723
FDD10,OUT046,2875.827616536913
FDN31,OUT010,509.35136765521196
FDA46,OUT018,2987.367465515856
FDM56,OUT046,1657.1636602859053
FDF11,OUT010,571.3965636135916
FDS32,OUT018,2020.988931441604
NCM06,OUT013,2457.3360894219595
FDZ26,OUT045,3928.531148276889
FDO01,OUT013,2134.4213624974964
FDJ46,OUT049,2871.8924210997607
FDG26,OUT019,570.2630135566616
FDZ38,OUT035,2968.210444159338
NCO55,OUT013,1658.0453020314362
FDT60,OUT035,2035.5576521327419
FDW37,OUT049,1399.118856086186
NCK42,OUT018,3240.5626482490825
FDA45,OUT046,2790.88509571788
FDW55,OUT018,3781.529084428968
FDY44,OUT017,3145.0042786814524
FDQ31,OUT017,1373.3905684359092
FDM09,OUT049,2873.1310428837123
FDH12,OUT018,1622.5193979311503
NCQ43,OUT035,1687.4634217614898
FDT33,OUT035,2785.095813065538
NCT41,OUT018,2448.5745794463983
DRJ25,OUT010,130.36953952429266
NCQ41,OUT046,3183.8398535703127
NCN17,OUT049,1630.3364010450618
DRO35,OUT027,3014.4103681659058
FDU27,OUT018,731.2899734983068
FDY43,OUT027,4321.190467188732
FDG46,OUT035,1925.0521735798445
DRL49,OUT018,2379.681075179946
NCB55,OUT049,868.2120543447007
FDK28,OUT049,4241.436998844456
FDO49,OUT045,743.7104022963616
FDT03,OUT013,3055.8704243844095
FDW33,OUT027,2827.7290795716135
FDR02,OUT035,1704.4998229083992
FDF50,OUT013,3114.5778731184923
FDA40,OUT018,1408.1590285081513
NCT53,OUT018,2728.757722793217
FDY60,OUT035,2083.018808222648
FDP44,OUT027,2827.9129256790343
NCQ50,OUT045,3478.3744349169615
NCC30,OUT017,2896.7753790811257
FDQ60,OUT018,1984.2167678928897
FDG41,OUT046,1664.7061093054208
FDQ03,OUT046,3913.341726839036
FDM03,OUT045,1651.6519698181294
FDZ51,OUT018,1439.5189533804712
DRF51,OUT035,635.5271367294388
FDF39,OUT017,4160.274956447751
FDW52,OUT035,2672.642961497732
FDY22,OUT049,2487.614710600439
FDG14,OUT013,2412.0310732214593
FDA57,OUT017,628.7976626049707
FDL45,OUT019,295.1250213355789
FDX28,OUT046,1565.621432209164
NCQ54,OUT013,2942.0787657209853
FDH40,OUT045,1301.111269004351
FDU52,OUT035,2517.5418586694814
FDT60,OUT010,281.18935715987266
FDK08,OUT045,1608.1588378883703
FDN04,OUT049,3050.127232094699
FDE50,OUT013,3042.863936883372
FDI16,OUT049,757.5311228397909
FDM50,OUT049,937.8242895679771
NCV30,OUT049,950.5008073488071
FDT44,OUT013,1977.1088349434121
FDY60,OUT013,2453.924980252422
FDT56,OUT017,889.6087061389787
FDV58,OUT018,2903.009939264182
FDU04,OUT013,2116.3271708201114
NCN05,OUT027,5062.470119178567
FDI53,OUT018,2529.4919692543835
FDD34,OUT046,2725.829104134186
FDW47,OUT027,3097.360224764158
FDT51,OUT027,2986.8209479409215
FDO27,OUT013,1553.3039719620988
NCQ18,OUT018,1612.2846309857368
NCW05,OUT013,1670.278003065118
FDI15,OUT010,567.0281034472022
NCH43,OUT010,573.1971072586565
FDT40,OUT049,2056.555831239056
NCG19,OUT017,3706.890592116326
NCM30,OUT035,645.6386197501032
FDB38,OUT017,2554.1880357486357
FDB22,OUT046,2447.0297693046255
FDC58,OUT046,678.4727822148724
NCI29,OUT013,2119.338075805595
FDA23,OUT010,236.67030437373265
DRG48,OUT013,2407.6721854427205
FDV21,OUT013,2106.4205775659075
NCG18,OUT019,249.9582722807911
FDG40,OUT045,603.7468335388604
FDU24,OUT018,1484.5059240420844
FDA22,OUT049,2731.751696661452
FDY35,OUT046,745.8283138881277
FDJ15,OUT045,3175.8110824909445
NCW18,OUT018,3610.6724151416183
FDK56,OUT018,2985.2313459176808
FDF44,OUT046,2066.7465914976456
FDP51,OUT049,2037.0285667664152
FDU22,OUT027,3010.8915528580756
FDM28,OUT017,2858.0221260041462
NCL42,OUT046,3947.1685427839707
FDJ15,OUT019,481.945476574281
FDI32,OUT018,1857.4006585193551
DRL11,OUT046,2569.781599149941
DRO59,OUT018,1220.6734270609136
FDA07,OUT019,285.74544868171824
NCO53,OUT013,3071.234584720942
FDO21,OUT045,3748.4491139519987
FDW39,OUT045,3007.1059187154588
NCV17,OUT013,2145.6103418964976
FDE22,OUT046,2588.021276719929
NCB06,OUT018,2540.7880595801203
DRF48,OUT017,3145.978748043277
FDB05,OUT013,4057.3055242771634
FDP28,OUT027,5986.212124525596
FDP23,OUT046,3546.126426941948
NCS41,OUT018,3034.3457625028723
FDS40,OUT018,624.3239669155206
FDA16,OUT017,3561.994939568452
FDN20,OUT035,2854.2145341599307
FDF04,OUT027,5980.845440365242
DRG36,OUT018,2726.7710434965825
FDW16,OUT018,1432.946897017167
FDU09,OUT017,856.121747552675
FDW01,OUT046,2482.483700838009
FDB15,OUT045,4141.784450563367
NCJ17,OUT049,1377.9585209337608
NCT18,OUT018,3007.027130932595
FDG16,OUT018,3190.149503233755
FDP27,OUT017,3130.4104253653945
FDQ44,OUT027,3033.552631406111
FDL50,OUT027,3101.99315193083
FDW57,OUT027,4800.809710310657
FDS34,OUT013,1942.5584533780484
NCV30,OUT035,933.7703909513001
FDD26,OUT018,3018.1535758154073
FDA03,OUT045,2428.7151555381647
FDS27,OUT018,3014.5130901288476
FDM12,OUT013,3066.692701638084
NCV42,OUT027,2957.2861528895314
NCS41,OUT046,3205.341722805847
FDN56,OUT018,2025.4018993444647
DRK59,OUT046,3764.621369219926
NCG18,OUT046,1642.9377414641317
NCN26,OUT017,1976.1052963467075
FDI60,OUT027,1430.0339760697261
NCI43,OUT049,747.3376146006674
NCL17,OUT049,2102.3445571253774
FDQ19,OUT019,571.224777729688
FDY43,OUT049,2790.288281540964
FDR36,OUT049,672.7644289956961
FDJ58,OUT049,2863.7326547040284
